payment_id,merchant_id,customer_id,created_at,payment_method,gateway,amount_inr,status
pay_103781,m_1003,cust_1097,2026-07-11 14:00:00,Wallet,Axis Wallet,3681.5,Failed
pay_102967,m_1004,cust_1098,2026-07-11 14:00:00,UPI,HDFC Gateway,1995.39,Failed
pay_103335,m_1000,cust_1099,2026-07-11 15:00:00,UPI,Razorpay,3685.34,Failed
pay_100031,m_1002,cust_1100,2026-07-11 17:00:00,NetBanking,Razorpay,5966.29,Failed
pay_100077,m_1000,cust_1101,2026-07-11 18:00:00,UPI,SBI Card Gateway,2291.57,Failed
pay_104154,m_1000,cust_1102,2026-07-11 19:00:00,Card,Axis Wallet,740.37,Success
pay_102314,m_1003,cust_1103,2026-07-11 19:00:00,Card,HDFC Gateway,1770.85,Failed
pay_104372,m_1002,cust_1104,2026-07-11 19:00:00,Wallet,SBI Card Gateway,2961.65,Failed
pay_104208,m_1004,cust_1105,2026-07-11 21:00:00,UPI,Razorpay,1277.28,Success
pay_102913,m_1003,cust_1106,2026-07-11 22:00:00,Wallet,Axis Wallet,817.88,Failed
pay_104260,m_1004,cust_1107,2026-07-11 22:00:00,Card,HDFC Gateway,1904.47,Success
pay_104966,m_1001,cust_1108,2026-07-11 23:00:00,NetBanking,SBI Card Gateway,1711.4,Failed
pay_100975,m_1004,cust_1109,2026-07-12 00:00:00,UPI,HDFC Gateway,3196.48,Failed
pay_103196,m_1000,cust_1110,2026-07-12 00:00:00,NetBanking,Razorpay,9829.13,Failed
pay_103151,m_1000,cust_1111,2026-07-12 02:00:00,NetBanking,Razorpay,1683.15,Success
pay_103740,m_1001,cust_1112,2026-07-12 03:00:00,Card,ICICI UPI,9641.61,Failed
pay_103028,m_1001,cust_1113,2026-07-12 04:00:00,UPI,HDFC Gateway,1168.14,Failed
pay_102746,m_1000,cust_1114,2026-07-12 04:00:00,NetBanking,Axis Wallet,3146.92,Failed
pay_103313,m_1002,cust_1115,2026-07-12 04:00:00,NetBanking,Razorpay,1400.94,Failed
pay_103849,m_1003,cust_1116,2026-07-12 05:00:00,UPI,Razorpay,2467.56,Failed
pay_103713,m_1004,cust_1117,2026-07-12 07:00:00,UPI,HDFC Gateway,5259.84,Failed
pay_103180,m_1004,cust_1118,2026-07-12 09:00:00,Card,Razorpay,2804.51,Failed
pay_102240,m_1000,cust_1119,2026-07-12 09:00:00,Card,Razorpay,4427.15,Failed
pay_100362,m_1003,cust_1120,2026-07-12 09:00:00,UPI,SBI Card Gateway,2376.43,Failed
pay_103881,m_1002,cust_1121,2026-07-12 09:00:00,UPI,HDFC Gateway,2526.81,Success
pay_103470,m_1001,cust_1122,2026-07-12 10:00:00,Card,Razorpay,2226.1,Failed
pay_101838,m_1000,cust_1123,2026-07-12 14:00:00,Card,Razorpay,2349.9,Failed
pay_103621,m_1001,cust_1124,2026-07-12 14:00:00,Card,ICICI UPI,814.28,Failed
pay_103412,m_1004,cust_1125,2026-07-12 15:00:00,Card,Axis Wallet,1390.69,Success
pay_102298,m_1000,cust_1126,2026-07-12 16:00:00,UPI,Razorpay,2068.57,Failed
pay_101256,m_1001,cust_1127,2026-07-12 16:00:00,UPI,HDFC Gateway,2024.51,Failed
pay_104929,m_1000,cust_1128,2026-07-12 17:00:00,Card,Axis Wallet,1394.43,Failed
pay_103868,m_1004,cust_1129,2026-07-12 17:00:00,UPI,Razorpay,4410.24,Failed
pay_104802,m_1001,cust_1130,2026-07-12 18:00:00,UPI,HDFC Gateway,6897.84,Success
pay_102702,m_1000,cust_1131,2026-07-12 19:00:00,Card,Razorpay,2429.57,Failed
pay_102393,m_1000,cust_1132,2026-07-12 21:00:00,UPI,Razorpay,1040.31,Success
pay_103443,m_1001,cust_1133,2026-07-12 23:00:00,NetBanking,HDFC Gateway,794.32,Failed
pay_103951,m_1004,cust_1134,2026-07-13 02:00:00,NetBanking,Razorpay,6454.82,Success
pay_101354,m_1001,cust_1135,2026-07-13 02:00:00,Card,SBI Card Gateway,2571.36,Success
pay_100902,m_1003,cust_1136,2026-07-13 04:00:00,Card,ICICI UPI,5289.38,Failed
pay_102357,m_1003,cust_1137,2026-07-13 04:00:00,UPI,HDFC Gateway,1884.57,Failed
pay_102193,m_1003,cust_1138,2026-07-13 05:00:00,UPI,Razorpay,1759.1,Failed
pay_102873,m_1001,cust_1139,2026-07-13 06:00:00,NetBanking,HDFC Gateway,2653.31,Failed
pay_100963,m_1004,cust_1140,2026-07-13 10:00:00,Card,Axis Wallet,1288.21,Success
pay_103669,m_1003,cust_1141,2026-07-13 13:00:00,Card,HDFC Gateway,1315.78,Failed
pay_102552,m_1002,cust_1142,2026-07-13 14:00:00,Card,Razorpay,1240.87,Success
pay_103585,m_1003,cust_1143,2026-07-13 15:00:00,Wallet,Razorpay,4342.32,Success
pay_104555,m_1003,cust_1144,2026-07-13 16:00:00,Card,Razorpay,1329.81,Failed
pay_101581,m_1003,cust_1145,2026-07-13 16:00:00,NetBanking,ICICI UPI,4111.87,Success
pay_103475,m_1003,cust_1146,2026-07-13 18:00:00,Card,Razorpay,8419.2,Failed
pay_101394,m_1003,cust_1147,2026-07-13 19:00:00,NetBanking,Razorpay,2393.98,Failed
pay_102838,m_1004,cust_1148,2026-07-13 19:00:00,Card,Razorpay,2005.92,Success
pay_103178,m_1003,cust_1149,2026-07-13 20:00:00,UPI,ICICI UPI,1959.56,Failed
pay_103682,m_1004,cust_1150,2026-07-13 20:00:00,UPI,Razorpay,911.38,Failed
pay_103017,m_1003,cust_1151,2026-07-13 20:00:00,Card,Razorpay,970.95,Failed
pay_102461,m_1001,cust_1152,2026-07-13 21:00:00,UPI,Razorpay,3769.51,Failed
pay_103959,m_1003,cust_1153,2026-07-13 21:00:00,UPI,Razorpay,11275.32,Failed
pay_102664,m_1002,cust_1154,2026-07-13 22:00:00,UPI,Razorpay,2252.29,Success
pay_100141,m_1003,cust_1155,2026-07-13 23:00:00,NetBanking,Axis Wallet,1059.83,Failed
pay_104586,m_1004,cust_1156,2026-07-13 23:00:00,Card,Razorpay,1554.53,Failed
pay_102601,m_1000,cust_1157,2026-07-14 00:00:00,Wallet,Razorpay,1166.84,Success
pay_102733,m_1000,cust_1158,2026-07-14 01:00:00,NetBanking,Razorpay,9543.56,Failed
pay_102469,m_1003,cust_1159,2026-07-14 02:00:00,UPI,Razorpay,2078.07,Success
pay_104187,m_1003,cust_1160,2026-07-14 03:00:00,Card,ICICI UPI,1642.86,Success
pay_103231,m_1004,cust_1161,2026-07-14 06:00:00,Card,Razorpay,3819.27,Failed
pay_102443,m_1002,cust_1162,2026-07-14 09:00:00,UPI,SBI Card Gateway,3103.41,Failed
pay_101709,m_1002,cust_1163,2026-07-14 10:00:00,Card,HDFC Gateway,371.3,Success
pay_104754,m_1003,cust_1164,2026-07-14 11:00:00,Wallet,Razorpay,2611.56,Success
pay_101987,m_1004,cust_1165,2026-07-14 11:00:00,UPI,Razorpay,1125.24,Failed
pay_103525,m_1003,cust_1166,2026-07-14 12:00:00,UPI,Razorpay,10921.52,Failed
pay_104995,m_1000,cust_1167,2026-07-14 12:00:00,NetBanking,ICICI UPI,2505.09,Success
pay_103296,m_1000,cust_1168,2026-07-14 12:00:00,Card,Razorpay,1856.01,Failed
pay_103327,m_1002,cust_1169,2026-07-14 15:00:00,UPI,HDFC Gateway,7088.08,Failed
pay_104604,m_1000,cust_1170,2026-07-14 15:00:00,NetBanking,Razorpay,1566.05,Failed
pay_101988,m_1004,cust_1171,2026-07-14 17:00:00,Wallet,HDFC Gateway,555.17,Failed
pay_104672,m_1002,cust_1172,2026-07-14 17:00:00,Card,Axis Wallet,15285.01,Success
pay_101744,m_1001,cust_1173,2026-07-14 18:00:00,Card,Razorpay,1991.27,Failed
pay_102522,m_1000,cust_1174,2026-07-14 19:00:00,Wallet,HDFC Gateway,4781.13,Success
pay_104026,m_1000,cust_1175,2026-07-14 19:00:00,Card,Razorpay,796.75,Failed
pay_102276,m_1000,cust_1176,2026-07-14 19:00:00,Wallet,Axis Wallet,4548.73,Failed
pay_101071,m_1004,cust_1177,2026-07-14 23:00:00,UPI,Razorpay,2711.39,Failed
pay_103240,m_1003,cust_1178,2026-07-15 00:00:00,UPI,Razorpay,561.57,Failed
pay_104653,m_1004,cust_1179,2026-07-15 00:00:00,Card,Axis Wallet,7218.8,Failed
pay_102359,m_1003,cust_1180,2026-07-15 02:00:00,Wallet,ICICI UPI,6604.43,Failed
pay_100734,m_1004,cust_1181,2026-07-15 03:00:00,UPI,ICICI UPI,2061.88,Failed
pay_103241,m_1003,cust_1182,2026-07-15 04:00:00,UPI,Razorpay,1776.34,Failed
pay_101939,m_1001,cust_1183,2026-07-15 05:00:00,Card,Razorpay,4617.27,Success
pay_104118,m_1002,cust_1184,2026-07-15 06:00:00,Card,SBI Card Gateway,1181.24,Failed
pay_103432,m_1004,cust_1185,2026-07-15 06:00:00,UPI,HDFC Gateway,7650.67,Failed
pay_102473,m_1002,cust_1186,2026-07-15 08:00:00,UPI,HDFC Gateway,3700.99,Success
pay_101473,m_1004,cust_1187,2026-07-15 08:00:00,UPI,Axis Wallet,10499.51,Failed
pay_101871,m_1003,cust_1188,2026-07-15 09:00:00,Card,SBI Card Gateway,782.35,Failed
pay_103582,m_1000,cust_1189,2026-07-15 10:00:00,Card,Razorpay,5413.58,Success
pay_103078,m_1001,cust_1190,2026-07-15 12:00:00,Card,Razorpay,2737.92,Success
pay_102869,m_1004,cust_1191,2026-07-15 13:00:00,UPI,ICICI UPI,3133.94,Failed
pay_102495,m_1004,cust_1192,2026-07-15 15:00:00,Wallet,Razorpay,5269.3,Success
pay_104058,m_1000,cust_1193,2026-07-15 16:00:00,UPI,Razorpay,5596.54,Failed
pay_102764,m_1004,cust_1194,2026-07-15 19:00:00,Card,Razorpay,1688.57,Failed
pay_104569,m_1002,cust_1195,2026-07-15 20:00:00,Wallet,ICICI UPI,1863.39,Failed
pay_101739,m_1000,cust_1196,2026-07-15 20:00:00,Card,ICICI UPI,166.38,Success
pay_103735,m_1004,cust_1197,2026-07-15 22:00:00,NetBanking,Razorpay,2114.43,Failed
pay_104810,m_1000,cust_1198,2026-07-15 23:00:00,Wallet,Razorpay,2414.79,Failed
pay_102772,m_1003,cust_1199,2026-07-16 00:00:00,Card,SBI Card Gateway,2411.96,Failed
pay_102642,m_1000,cust_1200,2026-07-16 01:00:00,UPI,HDFC Gateway,3366.5,Success
pay_103831,m_1002,cust_1201,2026-07-16 02:00:00,UPI,ICICI UPI,3989.71,Failed
pay_100338,m_1003,cust_1202,2026-07-16 03:00:00,UPI,ICICI UPI,1182.92,Failed
pay_100652,m_1004,cust_1203,2026-07-16 04:00:00,NetBanking,ICICI UPI,2416.33,Failed
pay_104885,m_1003,cust_1204,2026-07-16 04:00:00,Card,Razorpay,1719.31,Success
pay_100223,m_1003,cust_1205,2026-07-16 04:00:00,Card,HDFC Gateway,1905.14,Success
pay_100663,m_1003,cust_1206,2026-07-16 04:00:00,NetBanking,SBI Card Gateway,7253.58,Failed
pay_102115,m_1003,cust_1207,2026-07-16 04:00:00,UPI,ICICI UPI,2366.03,Failed
pay_104261,m_1003,cust_1208,2026-07-16 05:00:00,Card,HDFC Gateway,1505.65,Failed
pay_101795,m_1003,cust_1209,2026-07-16 05:00:00,Card,HDFC Gateway,45589.82,Success
pay_101363,m_1003,cust_1210,2026-07-16 06:00:00,UPI,Razorpay,11527.29,Failed
pay_102899,m_1000,cust_1211,2026-07-16 06:00:00,UPI,Razorpay,2613.05,Failed
pay_100871,m_1001,cust_1212,2026-07-16 07:00:00,UPI,Axis Wallet,296.93,Success
pay_100008,m_1004,cust_1213,2026-07-16 08:00:00,UPI,Razorpay,15479.58,Success
pay_103503,m_1001,cust_1214,2026-07-16 08:00:00,UPI,Razorpay,10750.94,Failed
pay_102348,m_1001,cust_1215,2026-07-16 08:00:00,Wallet,Razorpay,5110.08,Success
pay_103893,m_1002,cust_1216,2026-07-16 09:00:00,Card,Razorpay,1596.71,Failed
pay_101084,m_1002,cust_1217,2026-07-16 12:00:00,UPI,SBI Card Gateway,1083.81,Failed
pay_103287,m_1003,cust_1218,2026-07-16 12:00:00,Wallet,ICICI UPI,4519.98,Success
pay_104163,m_1000,cust_1219,2026-07-16 14:00:00,Card,Razorpay,1902.38,Failed
pay_100425,m_1002,cust_1220,2026-07-16 15:00:00,Card,Razorpay,1113.97,Failed
pay_102814,m_1000,cust_1221,2026-07-16 15:00:00,UPI,ICICI UPI,9311.45,Success
pay_104577,m_1001,cust_1222,2026-07-16 15:00:00,UPI,HDFC Gateway,1323.01,Failed
pay_103964,m_1004,cust_1223,2026-07-16 15:00:00,NetBanking,Razorpay,14850.36,Failed
pay_100101,m_1004,cust_1224,2026-07-16 15:00:00,NetBanking,Razorpay,494.22,Failed
pay_101703,m_1004,cust_1225,2026-07-16 16:00:00,Card,SBI Card Gateway,5305.38,Failed
pay_104158,m_1003,cust_1226,2026-07-16 16:00:00,Card,Razorpay,6230.03,Failed
pay_102510,m_1004,cust_1227,2026-07-16 18:00:00,UPI,ICICI UPI,2447.46,Failed
pay_102744,m_1001,cust_1228,2026-07-16 20:00:00,NetBanking,Razorpay,716.61,Failed
pay_103023,m_1003,cust_1229,2026-07-16 21:00:00,UPI,SBI Card Gateway,1960.91,Failed
pay_100837,m_1004,cust_1230,2026-07-16 22:00:00,Card,ICICI UPI,1458.53,Failed
pay_101786,m_1000,cust_1231,2026-07-16 22:00:00,Card,Razorpay,4620.29,Failed
pay_102812,m_1004,cust_1232,2026-07-16 23:00:00,UPI,Razorpay,2478.62,Failed
pay_104655,m_1002,cust_1233,2026-07-16 23:00:00,UPI,SBI Card Gateway,6221.55,Success
pay_104843,m_1002,cust_1234,2026-07-16 23:00:00,Card,HDFC Gateway,6888.98,Failed
pay_102093,m_1003,cust_1235,2026-07-17 00:00:00,UPI,Razorpay,20979.25,Success
pay_103039,m_1004,cust_1236,2026-07-17 01:00:00,Wallet,HDFC Gateway,13498.87,Failed
pay_104790,m_1004,cust_1237,2026-07-17 03:00:00,NetBanking,Razorpay,1371.21,Success
pay_104826,m_1001,cust_1238,2026-07-17 04:00:00,NetBanking,Axis Wallet,1062.3,Failed
pay_104491,m_1003,cust_1239,2026-07-17 04:00:00,Card,ICICI UPI,400.5,Failed
pay_103152,m_1001,cust_1240,2026-07-17 04:00:00,UPI,Razorpay,3239.0,Failed
pay_100992,m_1001,cust_1241,2026-07-17 04:00:00,Card,Razorpay,621.42,Success
pay_101769,m_1000,cust_1242,2026-07-17 05:00:00,UPI,Razorpay,2675.54,Failed
pay_100397,m_1000,cust_1243,2026-07-17 06:00:00,UPI,Razorpay,880.88,Failed
pay_103836,m_1003,cust_1244,2026-07-17 06:00:00,NetBanking,Razorpay,2272.86,Failed
pay_103908,m_1000,cust_1245,2026-07-17 07:00:00,Card,Razorpay,353.68,Failed
pay_102465,m_1001,cust_1246,2026-07-17 10:00:00,NetBanking,HDFC Gateway,3121.22,Failed
pay_103257,m_1001,cust_1247,2026-07-17 10:00:00,Card,HDFC Gateway,2062.86,Success
pay_103181,m_1003,cust_1248,2026-07-17 11:00:00,Wallet,Razorpay,2193.36,Failed
pay_103692,m_1000,cust_1249,2026-07-17 11:00:00,UPI,SBI Card Gateway,2414.28,Failed
pay_102889,m_1003,cust_1000,2026-07-17 12:00:00,Card,Razorpay,9512.37,Failed
pay_100542,m_1001,cust_1001,2026-07-17 13:00:00,UPI,Razorpay,2582.04,Success
pay_102850,m_1003,cust_1002,2026-07-17 13:00:00,Card,Razorpay,999.8,Failed
pay_100051,m_1001,cust_1003,2026-07-17 14:00:00,UPI,ICICI UPI,2685.38,Failed
pay_101114,m_1001,cust_1004,2026-07-17 15:00:00,Card,Razorpay,5938.82,Failed
pay_104580,m_1003,cust_1005,2026-07-17 16:00:00,NetBanking,Razorpay,2580.39,Success
pay_102860,m_1004,cust_1006,2026-07-17 18:00:00,Card,ICICI UPI,1364.41,Failed
pay_102992,m_1000,cust_1007,2026-07-17 20:00:00,UPI,SBI Card Gateway,2342.45,Failed
pay_102553,m_1002,cust_1008,2026-07-17 20:00:00,Card,Razorpay,2993.04,Success
pay_100887,m_1002,cust_1009,2026-07-17 21:00:00,NetBanking,Razorpay,639.34,Failed
pay_104247,m_1003,cust_1010,2026-07-17 21:00:00,Card,HDFC Gateway,1340.58,Success
pay_104955,m_1004,cust_1011,2026-07-17 21:00:00,UPI,Axis Wallet,2684.75,Failed
pay_101112,m_1000,cust_1012,2026-07-17 23:00:00,UPI,ICICI UPI,2835.51,Failed
pay_102219,m_1000,cust_1013,2026-07-17 23:00:00,Card,Razorpay,5907.47,Failed
pay_104984,m_1003,cust_1014,2026-07-17 23:00:00,NetBanking,SBI Card Gateway,5007.19,Success
pay_100522,m_1003,cust_1015,2026-07-18 00:00:00,UPI,Razorpay,3950.32,Failed
pay_102391,m_1002,cust_1016,2026-07-18 00:00:00,Card,Razorpay,1695.89,Success
pay_103294,m_1001,cust_1017,2026-07-18 00:00:00,UPI,Axis Wallet,586.57,Failed
pay_103193,m_1002,cust_1018,2026-07-18 01:00:00,UPI,Razorpay,2102.74,Failed
pay_101177,m_1002,cust_1019,2026-07-18 03:00:00,Card,SBI Card Gateway,3003.26,Failed
pay_103912,m_1002,cust_1020,2026-07-18 04:00:00,NetBanking,Axis Wallet,1016.37,Failed
pay_101522,m_1000,cust_1021,2026-07-18 04:00:00,NetBanking,ICICI UPI,3430.55,Success
pay_104874,m_1000,cust_1022,2026-07-18 07:00:00,Card,Razorpay,4116.16,Failed
pay_104870,m_1000,cust_1023,2026-07-18 08:00:00,Card,Razorpay,4985.59,Failed
pay_104102,m_1001,cust_1024,2026-07-18 09:00:00,Wallet,HDFC Gateway,879.71,Failed
pay_104447,m_1001,cust_1025,2026-07-18 10:00:00,Card,Razorpay,5085.24,Failed
pay_104008,m_1004,cust_1026,2026-07-18 11:00:00,Wallet,Razorpay,526.38,Failed
pay_101650,m_1003,cust_1027,2026-07-18 11:00:00,Card,Razorpay,4884.03,Failed
pay_100071,m_1004,cust_1028,2026-07-18 12:00:00,Wallet,ICICI UPI,2075.56,Success
pay_104795,m_1003,cust_1029,2026-07-18 12:00:00,Card,Razorpay,7662.74,Failed
pay_102809,m_1004,cust_1030,2026-07-18 12:00:00,UPI,ICICI UPI,4001.24,Success
pay_102070,m_1003,cust_1031,2026-07-18 12:00:00,Card,Axis Wallet,371.42,Failed
pay_104904,m_1001,cust_1032,2026-07-18 13:00:00,UPI,HDFC Gateway,940.83,Failed
pay_103044,m_1003,cust_1033,2026-07-18 14:00:00,Wallet,ICICI UPI,2079.69,Failed
pay_103255,m_1003,cust_1034,2026-07-18 15:00:00,UPI,Razorpay,4011.52,Failed
pay_103775,m_1004,cust_1035,2026-07-18 15:00:00,UPI,Razorpay,7721.59,Success
pay_103393,m_1002,cust_1036,2026-07-18 16:00:00,UPI,Axis Wallet,6065.81,Failed
pay_102737,m_1002,cust_1037,2026-07-18 16:00:00,Wallet,SBI Card Gateway,5336.2,Failed
pay_101533,m_1004,cust_1038,2026-07-18 17:00:00,Card,ICICI UPI,5643.07,Failed
pay_100252,m_1000,cust_1039,2026-07-18 17:00:00,Wallet,ICICI UPI,1389.77,Failed
pay_104563,m_1002,cust_1040,2026-07-18 18:00:00,NetBanking,Razorpay,9466.18,Success
pay_104490,m_1000,cust_1041,2026-07-18 18:00:00,NetBanking,Razorpay,1010.47,Failed
pay_102943,m_1001,cust_1042,2026-07-18 19:00:00,NetBanking,Razorpay,1054.72,Failed
pay_101325,m_1001,cust_1043,2026-07-18 20:00:00,UPI,Razorpay,1286.48,Failed
pay_102673,m_1003,cust_1044,2026-07-18 20:00:00,Card,Razorpay,910.64,Failed
pay_103358,m_1001,cust_1045,2026-07-18 21:00:00,Card,Razorpay,1810.29,Success
pay_103528,m_1001,cust_1046,2026-07-18 21:00:00,Card,HDFC Gateway,922.69,Failed
pay_104018,m_1000,cust_1047,2026-07-18 22:00:00,UPI,Razorpay,1803.96,Failed
pay_101959,m_1004,cust_1048,2026-07-18 22:00:00,UPI,Razorpay,2033.32,Failed
pay_104982,m_1002,cust_1049,2026-07-18 22:00:00,Wallet,SBI Card Gateway,5745.8,Failed
pay_101344,m_1001,cust_1050,2026-07-19 00:00:00,Card,HDFC Gateway,1182.56,Success
pay_104155,m_1003,cust_1051,2026-07-19 01:00:00,NetBanking,ICICI UPI,1062.0,Success
pay_104407,m_1001,cust_1052,2026-07-19 03:00:00,Card,Razorpay,4041.87,Failed
pay_101797,m_1004,cust_1053,2026-07-19 04:00:00,UPI,Razorpay,3537.4,Failed
pay_102740,m_1003,cust_1054,2026-07-19 04:00:00,NetBanking,Razorpay,911.0,Failed
pay_102928,m_1003,cust_1055,2026-07-19 05:00:00,UPI,HDFC Gateway,1242.65,Success
pay_103289,m_1000,cust_1056,2026-07-19 06:00:00,Wallet,ICICI UPI,668.63,Failed
pay_101662,m_1000,cust_1057,2026-07-19 06:00:00,UPI,Razorpay,4182.68,Failed
pay_101890,m_1003,cust_1058,2026-07-19 06:00:00,Card,Razorpay,5770.2,Failed
pay_101431,m_1000,cust_1059,2026-07-19 07:00:00,UPI,Razorpay,4458.88,Success
pay_104330,m_1004,cust_1060,2026-07-19 07:00:00,UPI,SBI Card Gateway,2685.38,Success
pay_102384,m_1000,cust_1061,2026-07-19 13:00:00,Card,Razorpay,146.78,Failed
pay_100911,m_1003,cust_1062,2026-07-19 14:00:00,Card,HDFC Gateway,3719.9,Success
pay_103934,m_1004,cust_1063,2026-07-19 14:00:00,NetBanking,ICICI UPI,3869.64,Failed
pay_103098,m_1003,cust_1064,2026-07-19 14:00:00,NetBanking,ICICI UPI,1072.88,Success
pay_100634,m_1001,cust_1065,2026-07-19 16:00:00,Card,SBI Card Gateway,863.5,Failed
pay_102925,m_1003,cust_1066,2026-07-19 17:00:00,UPI,Razorpay,936.27,Failed
pay_100022,m_1003,cust_1067,2026-07-19 18:00:00,UPI,SBI Card Gateway,4771.19,Failed
pay_101928,m_1001,cust_1068,2026-07-19 18:00:00,Card,Razorpay,1844.39,Failed
pay_101638,m_1003,cust_1069,2026-07-19 19:00:00,Wallet,Razorpay,2099.43,Success
pay_104928,m_1003,cust_1070,2026-07-19 19:00:00,Card,HDFC Gateway,644.07,Success
pay_100563,m_1001,cust_1071,2026-07-19 22:00:00,UPI,Axis Wallet,7237.35,Failed
pay_103086,m_1003,cust_1072,2026-07-19 22:00:00,UPI,Razorpay,2172.49,Failed
pay_102612,m_1003,cust_1073,2026-07-19 23:00:00,UPI,Razorpay,4879.44,Failed
pay_100468,m_1000,cust_1074,2026-07-19 23:00:00,Card,Razorpay,7764.8,Failed
pay_104167,m_1004,cust_1075,2026-07-19 23:00:00,NetBanking,Razorpay,15002.22,Success
pay_103667,m_1003,cust_1076,2026-07-20 01:00:00,Wallet,ICICI UPI,1127.08,Failed
pay_101105,m_1004,cust_1077,2026-07-20 01:00:00,UPI,Razorpay,894.99,Failed
pay_100348,m_1001,cust_1078,2026-07-20 02:00:00,UPI,Razorpay,1173.31,Failed
pay_104390,m_1001,cust_1079,2026-07-20 02:00:00,Card,Razorpay,10268.22,Failed
pay_104627,m_1000,cust_1080,2026-07-20 02:00:00,Card,Axis Wallet,1131.63,Failed
pay_102482,m_1003,cust_1081,2026-07-20 04:00:00,UPI,Razorpay,2735.07,Failed
pay_102380,m_1003,cust_1082,2026-07-20 07:00:00,NetBanking,Axis Wallet,1924.5,Failed
pay_101885,m_1001,cust_1083,2026-07-20 07:00:00,UPI,Razorpay,5374.26,Success
pay_100250,m_1001,cust_1084,2026-07-20 07:00:00,NetBanking,SBI Card Gateway,2979.46,Failed
pay_100391,m_1002,cust_1085,2026-07-20 08:00:00,Wallet,Razorpay,26120.91,Failed
pay_103823,m_1001,cust_1086,2026-07-20 11:00:00,NetBanking,HDFC Gateway,12740.17,Failed
pay_101701,m_1004,cust_1087,2026-07-20 12:00:00,NetBanking,Razorpay,666.19,Failed
pay_103878,m_1002,cust_1088,2026-07-20 12:00:00,NetBanking,Razorpay,479.23,Success
pay_104225,m_1003,cust_1089,2026-07-20 14:00:00,Wallet,HDFC Gateway,2355.72,Failed
pay_101882,m_1003,cust_1090,2026-07-20 14:00:00,Card,HDFC Gateway,9931.99,Failed
pay_102274,m_1003,cust_1091,2026-07-20 14:00:00,Card,Razorpay,2103.56,Failed
pay_101173,m_1004,cust_1092,2026-07-20 16:00:00,Wallet,Razorpay,5993.83,Failed
pay_101404,m_1004,cust_1093,2026-07-20 16:00:00,Card,Razorpay,3105.69,Failed
pay_102031,m_1002,cust_1094,2026-07-20 17:00:00,Card,Razorpay,5896.51,Failed
pay_104772,m_1001,cust_1095,2026-07-20 17:00:00,Card,HDFC Gateway,5755.99,Failed
pay_103791,m_1003,cust_1096,2026-07-20 18:00:00,NetBanking,Axis Wallet,4727.27,Success
pay_103786,m_1000,cust_1097,2026-07-20 19:00:00,Card,SBI Card Gateway,3151.36,Success
pay_100660,m_1000,cust_1098,2026-07-20 19:00:00,UPI,Axis Wallet,1395.08,Failed
pay_100229,m_1002,cust_1099,2026-07-20 19:00:00,UPI,ICICI UPI,2221.17,Failed
pay_103887,m_1001,cust_1100,2026-07-20 19:00:00,NetBanking,Razorpay,15118.91,Failed
pay_102146,m_1002,cust_1101,2026-07-20 20:00:00,Card,ICICI UPI,1691.49,Failed
pay_102367,m_1004,cust_1102,2026-07-20 21:00:00,UPI,Razorpay,4204.52,Failed
pay_103087,m_1003,cust_1103,2026-07-20 21:00:00,UPI,ICICI UPI,1484.41,Success
pay_102247,m_1003,cust_1104,2026-07-20 21:00:00,Card,Razorpay,1463.19,Success
pay_102477,m_1003,cust_1105,2026-07-20 22:00:00,Card,HDFC Gateway,1501.93,Failed
pay_100760,m_1000,cust_1106,2026-07-20 22:00:00,UPI,Razorpay,1155.92,Success
pay_103195,m_1001,cust_1107,2026-07-21 01:00:00,Card,Razorpay,2620.37,Success
pay_102369,m_1001,cust_1108,2026-07-21 01:00:00,UPI,Razorpay,5249.23,Failed
pay_103051,m_1002,cust_1109,2026-07-21 02:00:00,NetBanking,Razorpay,7066.17,Failed
pay_100258,m_1001,cust_1110,2026-07-21 02:00:00,UPI,Razorpay,4314.01,Success
pay_103949,m_1001,cust_1111,2026-07-21 03:00:00,Card,ICICI UPI,3982.37,Failed
pay_100543,m_1000,cust_1112,2026-07-21 04:00:00,NetBanking,HDFC Gateway,3813.17,Failed
pay_104633,m_1000,cust_1113,2026-07-21 04:00:00,NetBanking,Razorpay,3321.0,Success
pay_103096,m_1002,cust_1114,2026-07-21 04:00:00,UPI,Razorpay,817.57,Failed
pay_103760,m_1004,cust_1115,2026-07-21 05:00:00,Card,HDFC Gateway,5875.92,Failed
pay_100410,m_1003,cust_1116,2026-07-21 06:00:00,Card,Axis Wallet,2240.05,Success
pay_102930,m_1000,cust_1117,2026-07-21 06:00:00,Card,Razorpay,5729.87,Success
pay_103288,m_1002,cust_1118,2026-07-21 08:00:00,Card,Razorpay,8207.93,Failed
pay_101615,m_1003,cust_1119,2026-07-21 11:00:00,UPI,ICICI UPI,3548.5,Failed
pay_101031,m_1001,cust_1120,2026-07-21 11:00:00,UPI,ICICI UPI,1361.45,Success
pay_100907,m_1000,cust_1121,2026-07-21 11:00:00,UPI,Razorpay,21765.49,Failed
pay_103256,m_1001,cust_1122,2026-07-21 12:00:00,Card,Razorpay,1147.76,Failed
pay_102050,m_1000,cust_1123,2026-07-21 14:00:00,Card,HDFC Gateway,1396.75,Failed
pay_102804,m_1000,cust_1124,2026-07-21 15:00:00,Card,Razorpay,3746.0,Failed
pay_102102,m_1001,cust_1125,2026-07-21 15:00:00,Card,ICICI UPI,1651.21,Success
