attempt_id,payment_id,strategy,attempt_number,delay_minutes,attempt_status,predicted_recovery_probability,recovered_amount_inr,risk_amount_inr,resolved_at
att_14114,pay_103096,Smart gateway retry,2,15,Failed,0.846,0.0,817.57,
att_14115,pay_103760,Alternate payment method,3,15,Failed,0.215,0.0,5875.92,
att_14116,pay_100410,Retry after 10 minutes,3,10,Recovered,0.835,2240.05,0.0,2026-07-21 15:41:00
att_14117,pay_102930,Retry after 10 minutes,2,10,Recovered,0.701,5729.87,0.0,2026-07-22 00:05:00
att_14118,pay_103288,UPI payment link,1,15,Failed,0.409,0.0,8207.93,
att_14119,pay_101615,UPI payment link,1,15,Failed,0.448,0.0,3548.5,
att_14120,pay_101031,Smart gateway retry,1,15,Recovered,0.838,1361.45,0.0,2026-07-22 04:01:00
att_14121,pay_100907,Smart gateway retry,3,15,Failed,0.744,0.0,21765.49,
att_14122,pay_103256,UPI payment link,2,15,Failed,0.38,0.0,1147.76,
att_14123,pay_102050,Smart gateway retry,3,15,Failed,0.811,0.0,1396.75,
att_14124,pay_102804,Retry after 10 minutes,3,10,Failed,0.776,0.0,3746.0,
att_14125,pay_102102,Email reminder,1,15,Recovered,0.453,1651.21,0.0,2026-07-21 16:25:00
att_14126,pay_102449,OTP reminder,3,15,Failed,0.432,0.0,2135.42,
att_14127,pay_100703,Alternate payment method,2,15,Failed,0.442,0.0,1749.21,
att_14128,pay_101432,Retry after 10 minutes,3,10,Recovered,0.774,1570.51,0.0,2026-07-21 21:00:00
att_14129,pay_100261,Retry after 10 minutes,1,10,Recovered,0.818,9485.95,0.0,2026-07-22 10:20:00
att_14130,pay_101192,UPI payment link,3,15,Failed,0.46,0.0,2185.27,
att_14131,pay_104681,Smart gateway retry,0,15,Recovered,0.746,2360.94,0.0,2026-07-22 18:50:00
att_14132,pay_102533,Retry after 10 minutes,2,10,Failed,0.685,0.0,1355.45,
att_14133,pay_104371,UPI payment link,1,15,Recovered,0.342,2703.12,0.0,2026-07-22 20:16:00
att_14134,pay_103561,Smart gateway retry,0,15,Pending,0.761,0.0,359.32,
att_14135,pay_104282,Smart gateway retry,0,15,Recovered,0.728,2160.74,0.0,2026-07-22 16:35:00
att_14136,pay_103179,Smart gateway retry,3,15,Recovered,0.717,1564.41,0.0,2026-07-22 21:36:00
att_14137,pay_103516,UPI payment link,1,15,Recovered,0.438,2234.73,0.0,2026-07-22 09:32:00
att_14138,pay_103048,Smart gateway retry,1,15,Recovered,0.848,4554.72,0.0,2026-07-22 14:37:00
att_14139,pay_100684,Retry after 10 minutes,1,10,Failed,0.819,0.0,9233.07,
att_14140,pay_103523,Alternate payment method,0,15,Pending,0.266,0.0,1854.12,
att_14141,pay_102939,Retry after 10 minutes,1,10,Failed,0.725,0.0,2078.66,
att_14142,pay_102327,Smart gateway retry,2,15,Recovered,0.833,1214.31,0.0,2026-07-22 11:34:00
att_14143,pay_103558,Retry after 10 minutes,2,10,Failed,0.691,0.0,10652.33,
att_14144,pay_102199,Smart gateway retry,1,15,Failed,0.854,0.0,13165.84,
att_14145,pay_100702,Alternate payment method,2,15,Failed,0.185,0.0,436.69,
att_14146,pay_102296,Smart gateway retry,2,15,Failed,0.701,0.0,1517.3,
att_14147,pay_103689,Alternate payment method,1,15,Failed,0.441,0.0,902.16,
att_14148,pay_100167,Retry after 10 minutes,1,10,Failed,0.973,0.0,9381.38,
att_14149,pay_100186,Retry after 10 minutes,3,10,Recovered,0.872,2144.46,0.0,2026-07-22 23:20:00
att_14150,pay_102595,Retry after 10 minutes,1,10,Recovered,0.8,293.69,0.0,2026-07-23 07:50:00
att_14151,pay_104378,Retry after 10 minutes,1,10,Recovered,0.863,4545.18,0.0,2026-07-23 12:13:00
att_14152,pay_104366,Retry after 10 minutes,3,10,Recovered,0.972,4753.67,0.0,2026-07-23 12:55:00
att_14153,pay_101077,Retry after 10 minutes,2,10,Recovered,0.738,2423.66,0.0,2026-07-23 02:52:00
att_14154,pay_100466,OTP reminder,2,15,Failed,0.546,0.0,2939.78,
att_14155,pay_100531,UPI payment link,0,15,Pending,0.564,0.0,3750.32,
att_14156,pay_101636,Retry after 10 minutes,0,10,Pending,0.753,0.0,5755.67,
att_14157,pay_101849,UPI payment link,3,15,Failed,0.298,0.0,2503.91,
att_14158,pay_101595,UPI payment link,0,15,Pending,0.362,0.0,7347.03,
att_14159,pay_100040,Smart gateway retry,3,15,Failed,0.819,0.0,2098.76,
att_14160,pay_100622,Alternate payment method,2,15,Failed,0.271,0.0,892.23,
att_14161,pay_104582,OTP reminder,2,15,Recovered,0.608,13686.09,0.0,2026-07-23 18:22:00
att_14162,pay_100349,Retry after 10 minutes,1,10,Recovered,0.851,14133.95,0.0,2026-07-23 17:49:00
att_14163,pay_103270,Retry after 10 minutes,0,10,Recovered,0.662,2487.41,0.0,2026-07-23 02:33:00
att_14164,pay_101940,Alternate payment method,3,15,Recovered,0.495,2507.89,0.0,2026-07-23 14:00:00
att_14165,pay_101075,Retry after 10 minutes,2,10,Recovered,0.758,11658.72,0.0,2026-07-24 02:35:00
att_14166,pay_101935,Smart gateway retry,3,15,Failed,0.738,0.0,5817.99,
att_14167,pay_104142,Smart gateway retry,2,15,Recovered,0.586,4316.09,0.0,2026-07-23 08:59:00
att_14168,pay_102719,Alternate payment method,0,15,Pending,0.35,0.0,9357.36,
att_14169,pay_101777,Alternate payment method,0,15,Pending,0.352,0.0,3693.73,
att_14170,pay_104219,OTP reminder,2,15,Recovered,0.582,1748.94,0.0,2026-07-23 12:00:00
att_14171,pay_101555,OTP reminder,0,15,Pending,0.501,0.0,3994.78,
att_14172,pay_101486,OTP reminder,3,15,Recovered,0.707,1743.58,0.0,2026-07-23 23:06:00
att_14173,pay_102094,Smart gateway retry,1,15,Failed,0.734,0.0,12883.23,
att_14174,pay_103884,Smart gateway retry,1,15,Failed,0.803,0.0,1577.66,
att_14175,pay_102368,Alternate payment method,2,15,Failed,0.266,0.0,215.19,
att_14176,pay_102432,Smart gateway retry,3,15,Recovered,0.868,5383.08,0.0,2026-07-24 04:38:00
att_14177,pay_102932,OTP reminder,3,15,Failed,0.468,0.0,1823.54,
att_14178,pay_103321,UPI payment link,3,15,Failed,0.339,0.0,1567.34,
att_14179,pay_101907,Alternate payment method,0,15,Pending,0.299,0.0,6253.65,
att_14180,pay_103364,OTP reminder,0,15,Pending,0.791,0.0,1603.15,
att_14181,pay_100177,Smart gateway retry,0,15,Pending,0.743,0.0,4278.98,
att_14182,pay_100286,Smart gateway retry,0,15,Recovered,0.672,3861.74,0.0,2026-07-23 23:57:00
att_14183,pay_103326,Email reminder,1,15,Failed,0.5,0.0,10950.2,
att_14184,pay_100082,OTP reminder,2,15,Failed,0.764,0.0,3615.43,
att_14185,pay_104956,Retry after 10 minutes,1,10,Failed,0.941,0.0,2238.59,
att_14186,pay_102659,Smart gateway retry,3,15,Recovered,0.734,642.83,0.0,2026-07-23 21:33:00
att_14187,pay_104883,Smart gateway retry,2,15,Recovered,0.895,629.15,0.0,2026-07-24 09:32:00
att_14188,pay_103162,UPI payment link,0,15,Pending,0.459,0.0,3184.94,
att_14189,pay_101853,Alternate payment method,1,15,Failed,0.553,0.0,2187.33,
att_14190,pay_101694,Alternate payment method,1,15,Recovered,0.287,2430.95,0.0,2026-07-24 05:15:00
att_14191,pay_103350,OTP reminder,0,15,Pending,0.703,0.0,1823.34,
att_14192,pay_100936,Retry after 10 minutes,0,10,Recovered,0.79,2431.31,0.0,2026-07-25 03:25:00
att_14193,pay_102426,Smart gateway retry,0,15,Pending,0.775,0.0,2389.58,
att_14194,pay_100749,Smart gateway retry,2,15,Failed,0.579,0.0,2944.48,
att_14195,pay_102867,OTP reminder,3,15,Recovered,0.748,1579.94,0.0,2026-07-24 06:08:00
att_14196,pay_101946,Email reminder,1,15,Failed,0.322,0.0,280.19,
att_14197,pay_103402,Retry after 10 minutes,0,10,Pending,0.723,0.0,1581.31,
att_14198,pay_104417,UPI payment link,1,15,Failed,0.362,0.0,2183.49,
att_14199,pay_101654,Retry after 10 minutes,2,10,Recovered,0.915,4172.09,0.0,2026-07-24 20:26:00
att_14200,pay_103706,Retry after 10 minutes,1,10,Recovered,0.924,2047.24,0.0,2026-07-24 21:24:00
att_14201,pay_100846,OTP reminder,2,15,Failed,0.643,0.0,2166.11,
att_14202,pay_103252,Retry after 10 minutes,0,10,Pending,0.844,0.0,2903.16,
att_14203,pay_100532,UPI payment link,0,15,Pending,0.432,0.0,4868.28,
att_14204,pay_104556,Retry after 10 minutes,2,10,Failed,0.978,0.0,895.37,
att_14205,pay_102791,Smart gateway retry,2,15,Failed,0.606,0.0,6669.6,
att_14206,pay_102248,Email reminder,3,15,Recovered,0.42,2029.96,0.0,2026-07-25 12:16:00
att_14207,pay_103807,UPI payment link,3,15,Failed,0.417,0.0,2588.23,
att_14208,pay_101405,Retry after 10 minutes,0,10,Pending,0.882,0.0,2009.09,
att_14209,pay_104662,Alternate payment method,0,15,Recovered,0.341,1224.38,0.0,2026-07-25 04:29:00
att_14210,pay_100883,Retry after 10 minutes,0,10,Pending,0.886,0.0,1855.26,
att_14211,pay_103602,Alternate payment method,1,15,Failed,0.448,0.0,1678.9,
att_14212,pay_103037,OTP reminder,2,15,Failed,0.677,0.0,2645.27,
att_14213,pay_100057,Email reminder,3,15,Recovered,0.441,2034.04,0.0,2026-07-25 07:44:00
att_14214,pay_103685,UPI payment link,3,15,Failed,0.497,0.0,2073.44,
att_14215,pay_101228,Retry after 10 minutes,2,10,Failed,0.714,0.0,3284.44,
att_14216,pay_102221,OTP reminder,3,15,Failed,0.639,0.0,7173.74,
att_14217,pay_103927,Email reminder,1,15,Recovered,0.453,289.52,0.0,2026-07-25 08:51:00
att_14218,pay_101536,UPI payment link,1,15,Failed,0.342,0.0,4929.57,
att_14219,pay_101045,Smart gateway retry,0,15,Pending,0.705,0.0,781.85,
att_14220,pay_102307,Email reminder,2,15,Failed,0.574,0.0,7905.33,
att_14221,pay_100535,Alternate payment method,0,15,Pending,0.431,0.0,4119.32,
att_14222,pay_103567,Alternate payment method,0,15,Pending,0.401,0.0,1508.25,
att_14223,pay_102885,Alternate payment method,3,15,Failed,0.275,0.0,3493.02,
att_14224,pay_100960,Alternate payment method,0,15,Pending,0.198,0.0,622.19,
att_14225,pay_100389,Alternate payment method,0,15,Pending,0.481,0.0,4254.64,
att_14226,pay_104848,Email reminder,2,15,Recovered,0.542,2215.54,0.0,2026-07-25 14:36:00
att_14227,pay_103700,UPI payment link,0,15,Pending,0.397,0.0,565.29,
att_14228,pay_102012,OTP reminder,2,15,Failed,0.602,0.0,1433.11,
att_14229,pay_101969,Retry after 10 minutes,3,10,Recovered,0.892,340.88,0.0,2026-07-25 10:05:00
att_14230,pay_104017,UPI payment link,0,15,Pending,0.35,0.0,1783.21,
att_14231,pay_102007,Email reminder,3,15,Recovered,0.562,2351.08,0.0,2026-07-25 07:38:00
att_14232,pay_100181,OTP reminder,3,15,Failed,0.549,0.0,4305.5,
att_14233,pay_104347,Smart gateway retry,1,15,Failed,0.773,0.0,8168.4,
att_14234,pay_100272,Retry after 10 minutes,0,10,Recovered,0.731,1861.79,0.0,2026-07-25 23:41:00
att_14235,pay_100356,Retry after 10 minutes,0,10,Pending,0.895,0.0,5184.94,
att_14236,pay_101480,OTP reminder,1,15,Failed,0.551,0.0,4849.41,
att_14237,pay_104112,Smart gateway retry,3,15,Recovered,0.706,1478.49,0.0,2026-07-25 22:29:00
att_14238,pay_102638,UPI payment link,1,15,Failed,0.4,0.0,2530.25,
att_14239,pay_104210,Alternate payment method,0,15,Pending,0.42,0.0,1439.15,
att_14240,pay_103979,Smart gateway retry,1,15,Failed,0.761,0.0,3564.64,
att_14241,pay_104765,Retry after 10 minutes,0,10,Recovered,0.774,1424.81,0.0,2026-07-25 19:21:00
att_14242,pay_101103,Retry after 10 minutes,2,10,Failed,0.823,0.0,14578.01,
att_14243,pay_101523,Email reminder,0,15,Pending,0.449,0.0,2589.8,
att_14244,pay_104719,UPI payment link,0,15,Pending,0.208,0.0,3204.73,
att_14245,pay_103829,Retry after 10 minutes,0,10,Pending,0.893,0.0,5732.76,
att_14246,pay_104751,Retry after 10 minutes,0,10,Recovered,0.743,669.62,0.0,2026-07-25 22:41:00
att_14247,pay_101676,Smart gateway retry,1,15,Failed,0.744,0.0,7769.09,
att_14248,pay_102662,Smart gateway retry,0,15,Recovered,0.895,1957.43,0.0,2026-07-25 21:51:00
att_14249,pay_102062,UPI payment link,3,15,Recovered,0.305,2998.05,0.0,2026-07-26 00:15:00
att_14250,pay_101697,UPI payment link,3,15,Recovered,0.578,1156.31,0.0,2026-07-26 08:25:00
att_14251,pay_103068,Retry after 10 minutes,1,10,Failed,0.701,0.0,4118.33,
att_14252,pay_102890,Alternate payment method,0,15,Pending,0.369,0.0,5833.36,
att_14253,pay_102888,Smart gateway retry,1,15,Failed,0.711,0.0,418.69,
att_14254,pay_100937,Email reminder,2,15,Failed,0.397,0.0,2994.16,
att_14255,pay_101574,Smart gateway retry,2,15,Recovered,0.762,5433.66,0.0,2026-07-26 17:25:00
att_14256,pay_100456,Email reminder,3,15,Failed,0.447,0.0,3747.24,
att_14257,pay_100974,Email reminder,1,15,Failed,0.429,0.0,11071.87,
att_14258,pay_101606,Alternate payment method,3,15,Recovered,0.359,2919.12,0.0,2026-07-26 09:28:00
att_14259,pay_104630,OTP reminder,0,15,Recovered,0.587,4368.3,0.0,2026-07-26 05:35:00
att_14260,pay_100751,Email reminder,3,15,Recovered,0.598,1991.5,0.0,2026-07-26 06:13:00
att_14261,pay_103057,Alternate payment method,0,15,Pending,0.137,0.0,5774.66,
att_14262,pay_102329,Alternate payment method,3,15,Failed,0.286,0.0,7605.52,
att_14263,pay_104097,UPI payment link,2,15,Failed,0.376,0.0,10071.72,
att_14264,pay_101934,Retry after 10 minutes,1,10,Failed,0.82,0.0,14734.6,
att_14265,pay_100521,Retry after 10 minutes,0,10,Recovered,0.887,1046.53,0.0,2026-07-26 18:03:00
att_14266,pay_104060,Retry after 10 minutes,2,10,Recovered,0.98,1098.36,0.0,2026-07-27 01:08:00
att_14267,pay_100923,UPI payment link,3,15,Failed,0.231,0.0,6780.66,
att_14268,pay_100255,Retry after 10 minutes,0,10,Pending,0.98,0.0,950.43,
att_14269,pay_101062,Alternate payment method,0,15,Pending,0.253,0.0,10182.32,
att_14270,pay_103670,UPI payment link,3,15,Recovered,0.56,1743.56,0.0,2026-07-26 23:00:00
att_14271,pay_100407,OTP reminder,2,15,Failed,0.599,0.0,2909.98,
att_14272,pay_100527,Retry after 10 minutes,2,10,Recovered,0.854,1622.58,0.0,2026-07-27 13:10:00
att_14273,pay_102301,Retry after 10 minutes,3,10,Recovered,0.814,2159.95,0.0,2026-07-27 10:07:00
att_14274,pay_101611,Retry after 10 minutes,1,10,Recovered,0.867,8620.77,0.0,2026-07-27 10:57:00
att_14275,pay_102518,UPI payment link,2,15,Failed,0.387,0.0,1825.24,
att_14276,pay_104953,Smart gateway retry,3,15,Recovered,0.799,4267.49,0.0,2026-07-27 04:33:00
att_14277,pay_100833,Alternate payment method,3,15,Recovered,0.363,4733.3,0.0,2026-07-26 21:18:00
att_14278,pay_101186,Smart gateway retry,2,15,Recovered,0.798,8833.64,0.0,2026-07-27 21:46:00
att_14279,pay_101962,UPI payment link,0,15,Pending,0.38,0.0,2548.48,
att_14280,pay_104367,OTP reminder,3,15,Recovered,0.77,312.45,0.0,2026-07-27 18:53:00
att_14281,pay_104015,Email reminder,0,15,Pending,0.512,0.0,1027.89,
att_14282,pay_101089,Alternate payment method,2,15,Recovered,0.548,2471.45,0.0,2026-07-27 10:49:00
att_14283,pay_100328,Smart gateway retry,0,15,Recovered,0.852,478.63,0.0,2026-07-27 21:41:00
att_14284,pay_103513,Retry after 10 minutes,1,10,Recovered,0.674,805.96,0.0,2026-07-27 23:22:00
att_14285,pay_103834,Alternate payment method,0,15,Pending,0.203,0.0,1441.78,
att_14286,pay_100461,Alternate payment method,1,15,Failed,0.429,0.0,5045.38,
att_14287,pay_103248,UPI payment link,3,15,Failed,0.347,0.0,4007.48,
att_14288,pay_100305,Alternate payment method,1,15,Recovered,0.454,2071.38,0.0,2026-07-27 09:20:00
att_14289,pay_100240,Smart gateway retry,3,15,Recovered,0.884,3755.51,0.0,2026-07-27 22:43:00
att_14290,pay_103203,Alternate payment method,1,15,Failed,0.419,0.0,2292.85,
att_14291,pay_103992,Smart gateway retry,2,15,Recovered,0.886,6518.42,0.0,2026-07-28 05:12:00
att_14292,pay_100768,Retry after 10 minutes,1,10,Recovered,0.7,4506.21,0.0,2026-07-28 06:25:00
att_14293,pay_102735,Alternate payment method,0,15,Pending,0.283,0.0,1120.45,
att_14294,pay_104025,UPI payment link,1,15,Recovered,0.39,5733.85,0.0,2026-07-27 21:10:00
att_14295,pay_103888,OTP reminder,3,15,Failed,0.657,0.0,2657.93,
att_14296,pay_100619,Alternate payment method,1,15,Recovered,0.35,3068.38,0.0,2026-07-27 12:24:00
att_14297,pay_100117,Retry after 10 minutes,2,10,Failed,0.838,0.0,1080.37,
att_14298,pay_100099,UPI payment link,0,15,Pending,0.348,0.0,8365.28,
att_14299,pay_101444,OTP reminder,2,15,Failed,0.563,0.0,3929.24,
att_14300,pay_100720,UPI payment link,3,15,Failed,0.454,0.0,12993.11,
att_14301,pay_102107,Retry after 10 minutes,3,10,Recovered,0.825,3876.07,0.0,2026-07-28 02:52:00
att_14302,pay_104667,Alternate payment method,0,15,Pending,0.438,0.0,7268.16,
att_14303,pay_102209,Smart gateway retry,2,15,Failed,0.656,0.0,7974.32,
att_14304,pay_101527,Smart gateway retry,0,15,Recovered,0.753,509.84,0.0,2026-07-28 10:55:00
att_14305,pay_102233,Alternate payment method,2,15,Failed,0.212,0.0,5758.75,
att_14306,pay_101835,Alternate payment method,2,15,Failed,0.379,0.0,1415.87,
att_14307,pay_100681,OTP reminder,1,15,Recovered,0.628,1670.05,0.0,2026-07-28 13:41:00
att_14308,pay_102377,Smart gateway retry,2,15,Recovered,0.835,2338.1,0.0,2026-07-28 05:07:00
att_14309,pay_101341,Retry after 10 minutes,3,10,Recovered,0.73,8001.47,0.0,2026-07-28 00:25:00
att_14310,pay_104836,Retry after 10 minutes,2,10,Recovered,0.961,1625.89,0.0,2026-07-28 10:41:00
att_14311,pay_102726,UPI payment link,2,15,Recovered,0.518,2516.56,0.0,2026-07-28 20:22:00
att_14312,pay_104473,Alternate payment method,0,15,Pending,0.348,0.0,5269.06,
att_14313,pay_100822,OTP reminder,0,15,Pending,0.75,0.0,2965.1,
att_14314,pay_101818,Retry after 10 minutes,2,10,Failed,0.68,0.0,1644.13,
att_14315,pay_103605,Retry after 10 minutes,0,10,Pending,0.725,0.0,4745.32,
att_14316,pay_103307,Alternate payment method,2,15,Recovered,0.276,4840.27,0.0,2026-07-28 11:55:00
att_14317,pay_100603,Email reminder,2,15,Recovered,0.521,3341.91,0.0,2026-07-29 02:42:00
att_14318,pay_102479,Alternate payment method,1,15,Failed,0.345,0.0,555.85,
att_14319,pay_102206,UPI payment link,1,15,Failed,0.307,0.0,4930.82,
att_14320,pay_101357,OTP reminder,1,15,Failed,0.556,0.0,2640.3,
att_14321,pay_103268,Alternate payment method,0,15,Pending,0.268,0.0,3096.46,
att_14322,pay_101894,Email reminder,1,15,Recovered,0.365,1282.13,0.0,2026-07-28 17:50:00
att_14323,pay_100947,Smart gateway retry,1,15,Recovered,0.614,1361.51,0.0,2026-07-28 21:28:00
att_14324,pay_102760,OTP reminder,2,15,Recovered,0.716,6977.34,0.0,2026-07-28 18:35:00
att_14325,pay_104757,Retry after 10 minutes,3,10,Recovered,0.827,1687.86,0.0,2026-07-29 08:59:00
att_14326,pay_104302,UPI payment link,1,15,Failed,0.371,0.0,629.37,
att_14327,pay_103526,Smart gateway retry,3,15,Recovered,0.817,3106.57,0.0,2026-07-29 14:30:00
att_14328,pay_104656,Smart gateway retry,2,15,Recovered,0.847,2417.14,0.0,2026-07-28 18:37:00
att_14329,pay_104020,Email reminder,0,15,Recovered,0.351,3123.33,0.0,2026-07-28 21:23:00
att_14330,pay_103537,Retry after 10 minutes,0,10,Recovered,0.712,1619.7,0.0,2026-07-29 01:21:00
att_14331,pay_102430,UPI payment link,2,15,Failed,0.357,0.0,1314.7,
att_14332,pay_100442,Alternate payment method,3,15,Recovered,0.408,2312.3,0.0,2026-07-29 02:00:00
att_14333,pay_100669,UPI payment link,2,15,Failed,0.531,0.0,1853.61,
att_14334,pay_101644,Retry after 10 minutes,0,10,Pending,0.953,0.0,1949.03,
att_14335,pay_101925,Retry after 10 minutes,0,10,Pending,0.612,0.0,4502.38,
att_14336,pay_100413,Email reminder,1,15,Recovered,0.515,1803.36,0.0,2026-07-28 23:29:00
att_14337,pay_102084,UPI payment link,0,15,Pending,0.332,0.0,6866.71,
att_14338,pay_101775,Retry after 10 minutes,2,10,Failed,0.787,0.0,344.39,
att_14339,pay_100433,Smart gateway retry,2,15,Recovered,0.864,522.22,0.0,2026-07-29 19:24:00
att_14340,pay_103021,Alternate payment method,0,15,Pending,0.298,0.0,2694.15,
att_14341,pay_104117,OTP reminder,0,15,Pending,0.389,0.0,1459.48,
att_14342,pay_103286,Retry after 10 minutes,1,10,Failed,0.789,0.0,2477.38,
att_14343,pay_103101,OTP reminder,0,15,Pending,0.554,0.0,923.52,
att_14344,pay_104203,Retry after 10 minutes,3,10,Failed,0.927,0.0,2800.63,
att_14345,pay_103944,Alternate payment method,2,15,Recovered,0.266,1222.76,0.0,2026-07-29 13:53:00
att_14346,pay_100073,UPI payment link,0,15,Pending,0.189,0.0,419.83,
att_14347,pay_100704,OTP reminder,2,15,Recovered,0.618,838.78,0.0,2026-07-30 03:38:00
att_14348,pay_102103,OTP reminder,3,15,Recovered,0.636,1828.93,0.0,2026-07-29 20:24:00
att_14349,pay_100944,Smart gateway retry,3,15,Recovered,0.863,3786.12,0.0,2026-07-29 11:16:00
att_14350,pay_102005,Alternate payment method,3,15,Failed,0.334,0.0,10892.13,
att_14351,pay_104144,UPI payment link,3,15,Failed,0.413,0.0,4744.35,
att_14352,pay_102698,Retry after 10 minutes,0,10,Recovered,0.774,68754.99,0.0,2026-07-30 00:45:00
att_14353,pay_103512,Alternate payment method,0,15,Pending,0.201,0.0,6559.56,
att_14354,pay_101004,OTP reminder,1,15,Failed,0.622,0.0,1442.9,
att_14355,pay_103347,Email reminder,0,15,Recovered,0.401,3272.02,0.0,2026-07-29 14:24:00
att_14356,pay_102549,Alternate payment method,0,15,Pending,0.257,0.0,1736.32,
att_14357,pay_100017,UPI payment link,0,15,Pending,0.202,0.0,3315.28,
att_14358,pay_103164,UPI payment link,2,15,Failed,0.453,0.0,2170.05,
att_14359,pay_102696,Alternate payment method,1,15,Failed,0.162,0.0,8782.65,
att_14360,pay_101804,Retry after 10 minutes,1,10,Recovered,0.889,395.11,0.0,2026-07-30 05:22:00
att_14361,pay_100758,UPI payment link,3,15,Failed,0.264,0.0,1873.69,
att_14362,pay_100220,Retry after 10 minutes,0,10,Recovered,0.866,10172.04,0.0,2026-07-30 00:28:00
att_14363,pay_102908,UPI payment link,1,15,Failed,0.301,0.0,1125.51,
att_14364,pay_102818,OTP reminder,3,15,Failed,0.535,0.0,6225.72,
att_14365,pay_103063,Smart gateway retry,0,15,Pending,0.781,0.0,9048.13,
att_14366,pay_103773,Retry after 10 minutes,2,10,Recovered,0.791,23799.45,0.0,2026-07-30 01:34:00
att_14367,pay_101629,Retry after 10 minutes,1,10,Failed,0.745,0.0,6722.02,
att_14368,pay_102822,Alternate payment method,1,15,Failed,0.34,0.0,1607.21,
att_14369,pay_102829,Retry after 10 minutes,2,10,Failed,0.855,0.0,1224.82,
att_14370,pay_104531,UPI payment link,1,15,Failed,0.373,0.0,3332.61,
att_14371,pay_103820,Alternate payment method,0,15,Pending,0.516,0.0,1834.58,
att_14372,pay_100156,Retry after 10 minutes,2,10,Failed,0.786,0.0,2809.98,
att_14373,pay_101609,Alternate payment method,0,15,Recovered,0.275,2816.85,0.0,2026-07-30 20:45:00
